Step,SMILES,HasSubstructure,LogP,NumHeavyAtoms,MW,SA,Score,Penalized Score,lowest_mode1_affinity,pareto_rank
686,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nccc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.5979400000000004,41.0,566.5670000000002,4.528075158411877,0.7439890874060686,0.7439890874060686,-8.1,1
686,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ncc(Cl)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,3.2513400000000017,42.0,601.0120000000002,4.594652440397014,0.6523054045308021,0.6523054045308021,-9.1,1
687,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(CN)cn4)c(=O)oc3c2C)OC1(C)C,True,3.003240000000001,43.0,593.6330000000003,4.506086221720537,0.6816325622884399,0.6816325622884399,-8.3,1
710,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)CC(N)C4O)c(=O)oc3c2C)OC1(C)C,True,0.8382399999999999,41.0,574.5830000000002,5.0842833208816485,0.5271563750258373,0.5271563750258373,-7.4,1
771,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4cc(O)c(N)nc4F)c(=O)oc3c2C)OC1(C)C,True,2.7376400000000007,47.0,657.6040000000002,4.757241142473227,0.6350608994673167,0.6350608994673167,-9.5,1
783,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)C(O)CO)c(=O)oc3c2C)OC1(C)C,True,0.2726399999999993,42.0,592.5980000000002,5.003685807923266,0.5151986623964505,0.5151986623964505,-7.4,1
805,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(N)nn4)c(=O)oc3c2C)OC1(C)C,True,1.780739999999999,41.0,569.5710000000003,4.632329344933319,0.538423442033775,0.538423442033775,-8.0,1
816,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(CO)nc4N)c(=O)oc3c2C)OC1(C)C,True,2.09024,43.0,596.5930000000002,4.643013787375221,0.5104851827650854,0.5104851827650854,-8.3,1
820,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nccc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.5217400000000003,42.0,580.5940000000003,4.55725046023325,0.529231763171609,0.529231763171609,-8.1,1
823,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C(C)O)c(=O)oc3c2C)OC1(C)C,True,1.87804,40.0,560.5560000000002,4.55875631866347,0.5744394035229646,0.5744394035229646,-8.2,1
826,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)(CO)C(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,-0.1864599999999991,44.0,619.6240000000001,4.920283844861295,0.4888137878827246,0.4888137878827246,-7.4,1
831,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)CCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.5484400000000011,45.0,651.6910000000003,4.62527716439887,0.4574067305189467,0.4574067305189467,-8.1,1
859,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)c4nccc(N)n4)c(=O)oc3c2C)OC1(C)C,True,1.90344,46.0,637.6460000000002,4.641570382945823,0.4695906785578142,0.4695906785578142,-8.8,1
864,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4nc(N)c(O)nc4O)c(=O)oc3c2C)OC1(C)C,True,1.6991399999999994,47.0,656.6010000000002,4.874376358819379,0.4462226100225386,0.4462226100225386,-9.3,1
864,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4cnc(N)nc4O)c(=O)oc3c2C)OC1(C)C,True,2.21554,44.0,612.5920000000001,4.649134720653334,0.4945866004492171,0.4945866004492171,-8.7,1
868,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(F)c(N)nc4=O)c(=O)oc3c2C)OC1(C)C,True,1.88504,44.0,614.5830000000001,4.650413716203239,0.4894807979206609,0.4894807979206609,-8.8,1
869,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CO)c(=O)oc3c2C)OC1(C)C,True,2.0510399999999995,36.0,503.5040000000004,4.368900977319454,0.6269504637350336,0.6269504637350336,-7.4,1
872,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4cnc(Cl)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.06284,47.0,694.1189999999999,4.819613738627073,0.4221372385568253,0.4221372385568253,-9.8,1
872,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(C)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.906360000000001,42.0,580.5940000000003,4.593090835045842,0.6995657904442651,0.6995657904442651,-8.9,1
876,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(CN)nc4)c(=O)oc3c2C)OC1(C)C,True,3.0032400000000017,43.0,593.6330000000003,4.502141813187894,0.6817202158113874,0.6817202158113874,-8.3,1
878,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccncc4N)c(=O)oc3c2C)OC1(C)C,True,2.01444,46.0,658.686,4.615122697560343,0.4466319780429422,0.4466319780429422,-8.9,1
884,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCc4cnc(N)nc4O)c(=O)oc3c2C)OC1(C)C,True,2.42174,44.0,610.6200000000001,4.692318700310041,0.495569813599703,0.495569813599703,-9.0,1
888,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)c4nc(C)nc(N)n4)c(=O)oc3c2C)OC1(C)C,True,1.6068599999999995,47.0,652.6610000000002,4.68497687313065,0.4559205285263065,0.4559205285263065,-8.9,1
895,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nnc(N)nc4O)c(=O)oc3c2C)OC1(C)C,True,1.6985399999999995,42.0,583.5540000000002,4.6805298985909936,0.5238533564497592,0.5238533564497592,-8.8,1
899,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4nccnc4N)c(=O)oc3c2C)OC1(C)C,True,2.28794,45.0,624.6030000000002,4.573101473881033,0.4855208977342253,0.4855208977342253,-8.9,1
903,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cncc(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.2029400000000017,41.0,565.5790000000002,4.490930706403708,0.696800064436683,0.696800064436683,-8.8,1
905,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)COC4)c(=O)oc3c2C)OC1(C)C,True,1.74294,39.0,544.5570000000004,4.638522548337093,0.56905259924643,0.56905259924643,-7.6,1
907,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4nccc(CN)n4)c(=O)oc3c2C)OC1(C)C,True,2.3864400000000003,44.0,610.6200000000001,4.635763577489493,0.4957685796472953,0.4957685796472953,-8.7,1
915,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(CCO)nc4N)c(=O)oc3c2C)OC1(C)C,True,2.13274,44.0,610.6200000000001,4.644542603679399,0.4945350685772393,0.4945350685772393,-8.6,1
920,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)c4ccc(N)cc4O)c(=O)oc3c2C)OC1(C)C,True,2.819040000000001,47.0,651.6690000000002,4.521883134311329,0.6466372220394022,0.6466372220394022,-9.2,1
933,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nccc(CN)n4)c(=O)oc3c2C)OC1(C)C,True,2.4744400000000004,42.0,580.5940000000003,4.563092104795583,0.5321239268699796,0.5321239268699796,-8.3,1
948,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ncc(CO)cc4N)c(=O)oc3c2C)OC1(C)C,True,2.695240000000001,43.0,595.6050000000002,4.621590971208337,0.7039669660945653,0.7039669660945653,-8.8,1
948,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN)c(=O)oc3c2C)OC1(C)C,True,1.89624,38.0,532.5460000000004,4.399392363423086,0.5895032778334554,0.5895032778334554,-7.9,1
957,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CCNC(=O)c4nnc(C)o4)c(=O)oc3c2C)OC1(C)C,True,2.07006,47.0,655.6610000000001,4.85882532472432,0.4491015645773723,0.4491015645773723,-9.6,1
989,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(O[C@@H]4[C@@H](O)[C@H](O)[C@H](CN)[C@@H]4O)c(=O)oc3c2C)OC1(C)C,True,-0.0226599999999992,45.0,634.6350000000001,5.244747952846602,0.4664259622958006,0.4664259622958006,-8.3,1
995,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)CC(N)C4)c(=O)oc3c2C)OC1(C)C,True,1.8674399999999995,40.0,558.5840000000003,4.669174593366758,0.553335494183331,0.368890329455554,-8.1,1
997,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)NCCO)c(=O)oc3c2C)OC1(C)C,True,1.7772399999999997,42.0,590.5820000000002,4.470938861801696,0.5278157695258467,0.5278157695258467,-7.6,1
0,COc1ccc(NC(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)c(C)c1,True,4.519760000000002,47.0,651.6690000000002,4.395905674561776,0.521821837782696,0.521821837782696,-9.3,1
5,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4=C(CO)C(=O)NC4=O)c(=O)oc3c2C)OC1(C)C,True,0.8734399999999996,44.0,613.5760000000001,4.793811408510932,0.5091533205299783,0.5091533205299783,-8.2,1
23,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(-c5ccccc5)cc4)c(=O)oc3c2C)OC1(C)C,True,5.837840000000005,48.0,654.7160000000001,4.331384772636475,0.4749386854028237,0.4749386854028237,-9.5,1
27,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(C)c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,3.1675600000000017,44.0,609.6320000000001,4.615633894207053,0.6651375598394831,0.6651375598394831,-9.3,1
30,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cc(=O)n5c(c4C)C(=O)N5)c(=O)oc3c2C)OC1(C)C,True,2.469760000000001,46.0,636.6140000000001,4.922809510747156,0.4759022408636234,0.4759022408636234,-9.4,1
30,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc5nc(N)c(=O)[nH]c5c4O)c(=O)oc3c2C)OC1(C)C,True,2.750040000000001,47.0,648.6250000000001,4.753687069910614,0.6374265801377648,0.6374265801377648,-9.6,1
35,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(O)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.5135400000000008,42.0,580.5900000000003,4.447470233039153,0.6667104460226151,0.6667104460226151,-9.0,1
37,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CNC4=O)c(=O)oc3c2C)OC1(C)C,True,0.8425400000000003,40.0,557.5560000000003,4.8805178453630695,0.5484598661621559,0.5484598661621559,-7.8,1
42,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN)c(=O)oc3c2C)OC1(C)C,True,1.92934,38.0,531.5620000000004,4.457813813127228,0.6016333540834363,0.6016333540834363,-6.9,1
42,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CCC(N)C4)c(=O)oc3c2C)OC1(C)C,True,3.1535400000000013,40.0,556.6120000000003,4.734013528548281,0.7034173310479893,0.7034173310479893,-8.3,1
43,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.8804400000000014,45.0,621.643,4.313165090754482,0.6090920592789477,0.6090920592789477,-8.2,1
43,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NCC(=O)N4CCCCC4)c(=O)oc3c2C)OC1(C)C,True,2.692740000000001,47.0,656.6890000000002,4.47710637361228,0.6591637469070026,0.6591637469070026,-8.7,1
48,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(Oc5ccccc5)cc4)c(=O)oc3c2C)OC1(C)C,True,6.018040000000005,47.0,641.6730000000001,4.28485773993826,0.4776545489365196,0.4776545489365196,-9.1,1
48,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,3.202940000000001,41.0,565.5790000000002,4.436612122332911,0.6971917684274882,0.6971917684274882,-8.6,1
52,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cc(=O)[nH]c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,1.6789399999999997,43.0,598.565,4.6963918838550125,0.5261073614172418,0.5261073614172418,-9.0,1
53,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C4(N)CC4)c(=O)oc3c2C)OC1(C)C,True,1.6662399999999995,42.0,585.6100000000002,4.557457964072423,0.5307916449762071,0.5307916449762071,-7.8,1
60,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NS(=O)(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.941740000000001,45.0,643.671,4.473790543662549,0.6492359607333117,0.6492359607333117,-9.2,1
74,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,3.719940000000002,43.0,594.6170000000002,4.341705614092871,0.6308097847905239,0.6308097847905239,-8.7,1
78,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CCNC4=O)c(=O)oc3c2C)OC1(C)C,True,2.16224,40.0,556.5680000000002,4.71364272891988,0.553141601097894,0.553141601097894,-8.1,1
82,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C(=O)NN)cc4)c(=O)oc3c2C)OC1(C)C,True,2.8292400000000013,44.0,607.6160000000001,4.377304968587218,0.7024801306606164,0.4683200871070777,-8.1,1
85,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,3.731740000000002,42.0,578.6180000000003,4.345199001347309,0.64793948997596,0.64793948997596,-7.7,1
86,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccccc4CNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,2.7793400000000013,48.0,665.6960000000001,4.529700623802852,0.6406862818785545,0.6406862818785545,-9.1,1
93,CNCC(O)C(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,1.13884,41.0,575.6150000000002,4.865958088683855,0.5325991412212369,0.5325991412212369,-7.6,1
96,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cc(C#N)ccc4C)c(=O)oc3c2C)OC1(C)C,True,4.482440000000003,44.0,603.6280000000002,4.48468246381926,0.5636921131530089,0.5636921131530089,-9.2,1
101,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CC(=O)NCN)c(=O)oc3c2C)OC1(C)C,True,1.0229400000000006,43.0,602.6410000000002,4.592481995177851,0.5116727128518852,0.5116727128518852,-8.4,1
101,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,2.9998400000000016,46.0,635.6700000000002,4.399397881431589,0.6458849324137657,0.6458849324137657,-9.0,1
122,CNC(=O)C(C)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,2.48334,41.0,572.6110000000002,4.628390600338765,0.5432301815140919,0.5432301815140919,-8.3,1
122,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccccc4CN)c(=O)oc3c2C)OC1(C)C,True,2.49594,47.0,671.7249999999999,4.529503885653012,0.4387413659418834,0.4387413659418834,-9.1,1
134,COC(=O)CNC(=O)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,1.3904399999999988,43.0,602.5930000000002,4.4289387999115775,0.5193558507219727,0.5193558507219727,-7.7,1
137,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NC(=O)c4ccc(C)c(Cl)c4)c(=O)oc3c2C)OC1(C)C,True,4.482460000000003,48.0,684.0980000000001,4.47035976578582,0.5100732596228559,0.5100732596228559,-9.7,1
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,1.50714,45.0,629.6630000000002,4.435112044600635,0.4833350851242058,0.4833350851242058,-8.4,1
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNCC(O)CO)c(=O)oc3c2C)OC1(C)C,True,1.0015399999999997,41.0,576.5990000000003,4.606405665678829,0.5385817507861578,0.5385817507861578,-7.1,1
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)NCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.5581400000000016,46.0,635.6700000000001,4.345506505939463,0.6053604277032478,0.6053604277032478,-8.5,1
155,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)CNCCO)c(=O)oc3c2C)OC1(C)C,True,0.501340000000001,43.0,605.6410000000002,4.892223772389138,0.4990158264044886,0.4990158264044886,-8.1,1
157,C#CC(N)(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,1.2621399999999998,39.0,541.5570000000001,4.803308287503587,0.5671301148828629,0.5671301148828629,-6.8,1
157,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CC(=O)N4)c(=O)oc3c2C)OC1(C)C,True,1.1901399999999989,40.0,557.5560000000003,4.823289651996802,0.5509235229844366,0.5509235229844366,-8.0,1
169,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)ncc4F)c(=O)oc3c2C)OC1(C)C,True,2.7370400000000004,42.0,584.5570000000002,4.555252306617749,0.7080715508469518,0.7080715508469518,-8.8,1
217,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NCC(N)CO)c(=O)oc3c2C)OC1(C)C,True,0.1566400000000014,43.0,625.6530000000001,4.773157507456809,0.4830627033625655,0.4830627033625655,-7.7,1
255,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)C(=O)C4(N)C(=O)C4(O)C(=O)C4C)c(=O)oc3c2C)OC1(C)C,True,-0.454459999999999,48.0,670.6240000000001,5.491681182892577,0.4197671286122392,0.4197671286122392,-8.5,1
280,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccc(C5COC(=O)N5)c4O)c(=O)oc3c2C)OC1(C)C,True,3.712240000000002,47.0,650.6370000000002,4.850827507193014,0.5572265584216218,0.5572265584216218,-10.3,1
301,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)CCn4cc(CO)c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,True,1.024739999999999,48.0,671.6560000000002,4.862242313161216,0.4285439391157927,0.4285439391157927,-9.1,1
335,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)C(O)C(O)C(O)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,-1.644659999999999,48.0,682.6759999999998,5.389143204095427,0.418968338722367,0.418968338722367,-7.4,1
346,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C4(O)CS(=O)(=O)C4(C)O)c(=O)oc3c2C)OC1(C)C,True,0.4699399999999993,47.0,681.6690000000002,5.195276029099139,0.4189211765080772,0.4189211765080772,-9.2,1
365,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)[C@H]4C[C@H](N)C4)c(=O)oc3c2C)OC1(C)C,True,2.33924,43.0,600.6210000000002,4.564460693402701,0.5104394023839859,0.5104394023839859,-8.5,1
374,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4coc(=O)c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,1.8123399999999992,44.0,613.5760000000001,4.804377568714364,0.5082728853964353,0.5082728853964353,-9.2,1
432,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@@H](O)CN)c(=O)oc3c2C)OC1(C)C,True,0.91174,40.0,562.5720000000002,4.823113411998165,0.5480057695278706,0.5480057695278706,-7.5,1
448,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4cc(CO)c(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.0724399999999994,44.0,612.6360000000002,4.676939170748693,0.4928673595672057,0.4928673595672057,-8.8,1
459,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)Cn4cc(F)c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,True,1.2814399999999997,46.0,645.5930000000001,4.820136774505405,0.456176818256749,0.456176818256749,-9.2,1
482,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(C(C)O)nn4)c(=O)oc3c2C)OC1(C)C,True,2.4640400000000007,43.0,596.5930000000002,4.801336190638035,0.5050801146841926,0.5050801146841926,-9.0,1
486,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cccc(N)c4C4=COC4=O)c(=O)oc3c2C)OC1(C)C,True,3.6176400000000015,48.0,662.6480000000001,4.802679108476074,0.5511199413259452,0.5511199413259452,-9.9,1
501,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4=C(O)c5oc(N)nc54)c(=O)oc3c2C)OC1(C)C,True,2.916940000000001,43.0,595.5610000000003,4.85672682518487,0.677024133835209,0.677024133835209,-9.4,1
503,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,True,3.684440000000001,42.0,578.6180000000003,4.363019956254469,0.6497691501951046,0.6497691501951046,-8.3,1
