Step,SMILES,HasSubstructure,LogP,NumHeavyAtoms,MW,SA,Similarity,DockingAffinity,DockScore,Score,PenalizedScore,lowest_mode1_affinity,pareto_rank
679,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCn4nnnc4O)c(=O)oc3c2C)OC1(C)C,True,1.3204399999999992,42.0,586.5580000000001,4.779417966864549,0.6336633663366337,-7.9,0.4875,0.4875,0.4875,-7.9,1
687,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4nn(C)c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,1.592639999999999,43.0,599.5970000000001,4.779852509669877,0.6336633663366337,-8.5,0.5625,0.5625,0.5625,-8.5,1
689,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4nonc4N)c(=O)oc3c2C)OC1(C)C,True,1.88094,44.0,614.5640000000002,4.632896958415572,0.5714285714285714,-8.6,0.575,0.575,0.575,-8.6,1
694,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C(C)O)c(=O)oc3c2C)OC1(C)C,True,1.87804,40.0,560.5560000000002,4.55875631866347,0.6989247311827957,-8.1,0.5125,0.5125,0.5125,-8.2,1
696,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)c4nnnn4C)c(=O)oc3c2C)OC1(C)C,True,1.1303399999999992,42.0,584.5860000000002,4.790974567031517,0.5514018691588785,-7.9,0.4875,0.4875,0.4875,-7.9,1
705,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C4CCCc5oc(=O)[nH]c54)c(=O)oc3c2C)OC1(C)C,True,2.9599400000000013,46.0,639.6580000000002,5.180865652213209,0.5363636363636364,-9.7,0.7124999999999999,0.7124999999999999,0.7124999999999999,-9.7,1
735,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4nnc(F)o4)c(=O)oc3c2C)OC1(C)C,True,2.824440000000001,41.0,574.5180000000001,4.765567329957145,0.6363636363636364,-7.5,0.4375,0.4375,0.4375,-8.6,1
738,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4noc(N)c4F)c(=O)oc3c2C)OC1(C)C,True,2.9350400000000008,41.0,573.5300000000002,4.679148665656844,0.5673076923076923,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
776,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(O)(CO)Cn4nnnc4O)c(=O)oc3c2C)OC1(C)C,True,0.0863399999999992,47.0,660.6370000000002,5.148389188767254,0.5925925925925926,-8.6,0.575,0.575,0.575,-8.6,1
777,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCCNS(=O)(=O)c4noc(N)n4)c(=O)oc3c2C)OC1(C)C,True,1.01904,48.0,693.688,4.922509691051393,0.5304347826086957,-9.1,0.6375,0.6375,0.6375,-9.1,1
784,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C4(N)COC4)c(=O)oc3c2C)OC1(C)C,True,1.32964,43.0,602.5930000000003,4.691550634231104,0.5882352941176471,-8.0,0.5,0.5,0.5,-8.0,1
811,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)nc(O)c4F)c(=O)oc3c2C)OC1(C)C,True,2.44264,43.0,600.5560000000002,4.69628672890566,0.5619047619047619,-9.0,0.625,0.625,0.625,-9.0,1
821,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)NCCc4nc(Cl)no4)c(=O)oc3c2C)OC1(C)C,True,3.064040000000001,47.0,677.0630000000001,4.729332172428848,0.5350877192982456,-9.7,0.7124999999999999,0.7124999999999999,0.7124999999999999,-9.7,1
831,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)CNC(C)=O)c(=O)oc3c2C)OC1(C)C,True,1.05554,43.0,603.6250000000001,4.867816590181425,0.6019417475728155,-8.3,0.5375000000000001,0.5375000000000001,0.5375000000000001,-8.3,1
842,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)COCCNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,0.0445400000000018,47.0,663.6770000000002,4.972116018796941,0.5636363636363636,-8.1,0.5125,0.5125,0.5125,-8.1,1
849,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(C)NC(=O)CN)c(=O)oc3c2C)OC1(C)C,True,0.6383400000000015,45.0,630.6510000000002,4.625458889695582,0.5700934579439252,-8.1,0.5125,0.5125,0.5125,-8.1,1
857,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)C(CO)C(O)C(O)C(C)N)c(=O)oc3c2C)OC1(C)C,True,-0.3694599999999988,48.0,680.704,5.494952699287735,0.5660377358490566,-7.6,0.4499999999999999,0.4499999999999999,0.4499999999999999,-7.6,1
865,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nnc(N)s4)c(=O)oc3c2C)OC1(C)C,True,2.659440000000001,40.0,572.5960000000002,4.55540967495184,0.5784313725490197,-8.5,0.5625,0.5625,0.5625,-8.5,1
868,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(CO)C(O)C(CO)C(O)CN)c(=O)oc3c2C)OC1(C)C,True,-0.5103599999999988,48.0,680.704,5.481596442243967,0.5660377358490566,-7.2,0.4,0.4,0.4,-7.2,1
868,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(N)C(O)CNC(=O)C(C)O)c(=O)oc3c2C)OC1(C)C,True,-0.2226599999999983,47.0,663.6770000000001,5.2279892505008805,0.5794392523364486,-8.2,0.5249999999999999,0.5249999999999999,0.5249999999999999,-8.2,1
898,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(S(=O)(=O)NC(NS(=O)(=O)Cl)C(O)CO)c(=O)oc3c2C)OC1(C)C,True,-0.4104599999999987,48.0,740.162,5.216523695434548,0.5849056603773585,-7.6,0.4499999999999999,0.4499999999999999,0.4499999999999999,-7.6,1
905,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)COS(=O)(=O)C4(O)COCC4N)c(=O)oc3c2C)OC1(C)C,True,-0.0153599999999987,48.0,698.6999999999999,5.449731651974659,0.5350877192982456,-8.5,0.5625,0.5625,0.5625,-8.5,1
944,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)C(N)C(O)CO)c(=O)oc3c2C)OC1(C)C,True,0.2824400000000004,44.0,620.6080000000002,4.864180951124239,0.5825242718446602,-6.7,0.3375,0.3375,0.3375,-6.7,1
961,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)COC4(O)CC4O)c(=O)oc3c2C)OC1(C)C,True,1.0283399999999996,43.0,604.6090000000002,5.1478224159701576,0.5865384615384616,-8.5,0.5625,0.5625,0.5625,-8.5,1
968,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)CC(N)(CO)CO)c(=O)oc3c2C)OC1(C)C,True,0.1556400000000004,45.0,654.6910000000003,4.84017131987082,0.5922330097087378,-7.8,0.475,0.475,0.475,-7.8,1
983,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)c4nnnn4C)c(=O)oc3c2C)OC1(C)C,True,0.8156399999999995,44.0,614.6120000000001,5.00114445791157,0.5363636363636364,-8.4,0.55,0.55,0.55,-8.4,1
3,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccccc4O)c(=O)oc3c2C)OC1(C)C,True,3.516640000000001,44.0,608.6000000000001,4.349277377995991,0.7391304347826086,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-8.8,1
15,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)cc5c4O5)c(=O)oc3c2C)OC1(C)C,True,3.913640000000002,42.0,578.5740000000003,4.627839584901684,0.5825242718446602,-8.9,0.6125,0.6125,0.6125,-8.9,1
20,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cccc(N)c4O)c(=O)oc3c2C)OC1(C)C,True,3.098840000000001,45.0,623.6150000000001,4.480047204075308,0.7157894736842105,-9.0,0.625,0.625,0.625,-9.0,1
26,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NS(=O)(=O)c4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.3595400000000017,44.0,628.6560000000001,4.357387104632991,0.6494845360824743,-8.4,0.55,0.55,0.55,-8.4,1
27,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4C(=O)c5ccc(N)cc5C4=O)c(=O)oc3c2C)OC1(C)C,True,2.9415400000000016,46.0,633.6100000000001,4.5586292909669375,0.5769230769230769,-9.0,0.625,0.625,0.625,-9.0,1
27,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)CNC(=O)C(C)O)c(=O)oc3c2C)OC1(C)C,True,1.0891399999999996,43.0,604.6090000000002,4.805432505300789,0.5980392156862745,-8.1,0.5125,0.5125,0.5125,-8.1,1
30,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cc(=O)n(C)c(=O)[nH]4)c(=O)oc3c2C)OC1(C)C,True,1.6893399999999996,44.0,612.5920000000001,4.697384485434007,0.64,-8.4,0.55,0.55,0.55,-8.4,1
31,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CN4C(=O)C(O)C4=O)c(=O)oc3c2C)OC1(C)C,True,0.2269399999999999,45.0,629.5750000000002,4.643261275369867,0.6804123711340206,-8.9,0.6125,0.6125,0.6125,-8.9,1
36,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)Cc4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,2.437339999999999,47.0,650.6850000000002,4.540726255269084,0.5446428571428571,-9.0,0.625,0.625,0.625,-9.0,1
43,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CNc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.609340000000002,45.0,621.643,4.335403121523712,0.673469387755102,-8.2,0.5249999999999999,0.5249999999999999,0.5249999999999999,-8.2,1
43,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NCCNC(C)=O)c(=O)oc3c2C)OC1(C)C,True,1.2229400000000004,45.0,630.6510000000002,4.516827316645664,0.6565656565656566,-8.3,0.5375000000000001,0.5375000000000001,0.5375000000000001,-8.3,1
43,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN4CCNC(=O)C4)c(=O)oc3c2C)OC1(C)C,True,0.6067400000000016,46.0,642.6620000000003,4.5684692321281375,0.5495495495495496,-8.2,0.5249999999999999,0.5249999999999999,0.5249999999999999,-8.2,1
44,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4=NCCNC4=O)c(=O)oc3c2C)OC1(C)C,True,1.4776399999999992,41.0,569.5670000000002,4.661803272775389,0.5728155339805825,-8.1,0.5125,0.5125,0.5125,-8.1,1
52,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)Nc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.609340000000002,45.0,621.643,4.346971859985251,0.6565656565656566,-8.3,0.5375000000000001,0.5375000000000001,0.5375000000000001,-8.3,1
52,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NC4CC4)c(=O)oc3c2C)OC1(C)C,True,2.2492400000000004,42.0,585.6100000000002,4.458645885213067,0.6464646464646465,-8.0,0.5,0.5,0.5,-8.0,1
52,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)NCCc4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.9229400000000014,46.0,635.6700000000001,4.337304823247155,0.66,-8.912500000000001,0.6140625000000002,0.6140625000000002,0.6140625000000002,-9.1,1
53,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccccc4)c(=O)oc3c2C)OC1(C)C,True,3.037240000000001,45.0,642.6830000000001,4.374911647578304,0.5922330097087378,-8.4,0.55,0.55,0.55,-8.5,1
55,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4Oc5nc(N)[nH]c(=O)c54)c(=O)oc3c2C)OC1(C)C,True,1.7060399999999996,44.0,610.5760000000001,4.986488028912538,0.5619047619047619,-9.1,0.6375,0.6375,0.6375,-9.1,1
63,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CN4C(=O)CCC4=O)c(=O)oc3c2C)OC1(C)C,True,1.6462399999999993,45.0,627.6030000000002,4.494072344788254,0.673469387755102,-8.4,0.55,0.55,0.55,-8.4,1
68,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4CCCC4=O)c(=O)oc3c2C)OC1(C)C,True,2.6855400000000005,40.0,556.5680000000003,4.464456807818973,0.5841584158415841,-8.0,0.5,0.5,0.5,-8.0,1
72,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)N4CC4)c(=O)oc3c2C)OC1(C)C,True,1.8128399999999991,41.0,571.5830000000003,4.442101275546952,0.6530612244897959,-7.6,0.4499999999999999,0.4499999999999999,0.4499999999999999,-7.6,1
78,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCCNC(=O)CCNC(=O)CCl)c(=O)oc3c2C)OC1(C)C,True,1.93664,48.0,694.1340000000001,4.599132767974471,0.5943396226415094,-8.4,0.55,0.55,0.55,-8.6,1
80,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CCNC(=O)NN)c(=O)oc3c2C)OC1(C)C,True,0.7379400000000005,45.0,631.6390000000001,4.537404052105326,0.5961538461538461,-8.0,0.5,0.5,0.5,-8.0,1
80,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(O)CN)c(=O)oc3c2C)OC1(C)C,True,0.9254399999999996,40.0,561.5880000000002,4.739046991446344,0.6039603960396039,-7.3,0.4125,0.4125,0.4125,-7.3,1
86,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CCNC(=O)CCO)c(=O)oc3c2C)OC1(C)C,True,1.4472400000000003,44.0,617.6520000000002,4.712960826115335,0.5904761904761905,-8.4,0.55,0.55,0.55,-8.4,1
93,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CNC(=O)CO)c(=O)oc3c2C)OC1(C)C,True,0.283440000000001,44.0,617.6080000000002,4.491514100818623,0.6039603960396039,-7.9,0.4875,0.4875,0.4875,-7.9,1
97,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN4CCOCC4)c(=O)oc3c2C)OC1(C)C,True,2.26974,43.0,602.6370000000003,4.41103501292933,0.5714285714285714,-8.0,0.5,0.5,0.5,-8.0,1
101,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cc4ccc(C)cc4)c(=O)oc3c2C)OC1(C)C,True,3.726060000000003,46.0,634.6820000000001,4.354925561625411,0.5922330097087378,-8.9,0.6125,0.6125,0.6125,-8.9,1
103,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CC(=O)C4O)c(=O)oc3c2C)OC1(C)C,True,1.0464399999999994,41.0,572.5670000000002,4.996411311137077,0.59,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
105,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CNC4=O)c(=O)oc3c2C)OC1(C)C,True,0.8425400000000003,40.0,557.5560000000003,4.8805178453630695,0.59,-7.7,0.4625,0.4625,0.4625,-7.8,1
109,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C4(N)CC4)c(=O)oc3c2C)OC1(C)C,True,1.6662399999999995,42.0,585.6100000000002,4.557457964072423,0.6039603960396039,-7.8,0.475,0.475,0.475,-7.8,1
110,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC(c5ccc(N)cc5)CCO4)c(=O)oc3c2C)OC1(C)C,True,4.776240000000004,47.0,648.7090000000002,4.87186625642906,0.5363636363636364,-10.2,0.7749999999999999,0.7749999999999999,0.7749999999999999,-10.2,1
111,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)Cc4ccc(F)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.181440000000001,48.0,667.6870000000001,4.531515285456988,0.5535714285714286,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-9.5,1
120,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,True,2.9998400000000016,46.0,635.6700000000002,4.413716112806513,0.580952380952381,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-8.8,1
121,CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,True,2.60044,36.0,502.52000000000027,4.399900820333582,0.7078651685393258,-6.6,0.3249999999999999,0.3249999999999999,0.3249999999999999,-6.9,1
121,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(N)CO)c(=O)oc3c2C)OC1(C)C,True,0.4945400000000011,42.0,589.5980000000002,4.593167219733507,0.5980392156862745,-7.8,0.475,0.475,0.475,-7.8,1
122,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C(C)O)c(N)c4)c(=O)oc3c2C)OC1(C)C,True,3.861240000000002,44.0,608.6440000000001,4.660213903038412,0.5714285714285714,-9.2,0.6499999999999999,0.6499999999999999,0.6499999999999999,-9.3,1
132,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,3.202940000000001,41.0,565.5790000000002,4.436612122332911,0.5841584158415841,-8.6,0.575,0.575,0.575,-8.6,1
142,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4ccc(N)cc4N)c(=O)oc3c2C)OC1(C)C,True,2.20164,47.0,672.713,4.589930926127071,0.5740740740740741,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
142,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)cc4N)c(=O)oc3c2C)OC1(C)C,True,3.390140000000001,42.0,579.6060000000002,4.470165885213066,0.6,-8.9,0.6125,0.6125,0.6125,-8.9,1
148,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4ccc(N)c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,True,1.7802399999999992,45.0,623.6150000000001,4.614449455482438,0.6,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
149,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNS(=O)(=O)c4cc(O)c(N)cc4F)c(=O)oc3c2C)OC1(C)C,True,2.4641400000000004,48.0,691.6870000000001,4.671343510309059,0.5727272727272728,-9.3,0.6625000000000001,0.6625000000000001,0.6625000000000001,-9.4,1
149,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4=Nc5nc(N)ccc54)c(=O)oc3c2C)OC1(C)C,True,3.018440000000001,43.0,590.5890000000002,4.763568833226678,0.5566037735849056,-9.1,0.6375,0.6375,0.6375,-9.1,1
152,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)CCCO4)c(=O)oc3c2C)OC1(C)C,True,2.514240000000001,40.0,559.5680000000003,4.799801050598202,0.6,-8.5,0.5625,0.5625,0.5625,-8.5,1
152,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCC(O)CC4)c(=O)oc3c2C)OC1(C)C,True,2.515440000000001,42.0,586.6380000000003,4.440702847501155,0.594059405940594,-7.3,0.4125,0.4125,0.4125,-8.8,1
153,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNS(=O)(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,True,2.6619400000000004,47.0,671.725,4.515587964364997,0.5636363636363636,-8.76,0.595,0.595,0.595,-9.1,1
153,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(O)CC(N)C4)c(=O)oc3c2C)OC1(C)C,True,1.8674399999999995,40.0,558.5840000000003,4.669174593366758,0.5959595959595959,-8.1,0.5125,0.5125,0.5125,-8.1,1
154,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(O)nc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.30354,42.0,582.5660000000003,4.614173109293335,0.5882352941176471,-8.6,0.575,0.575,0.575,-8.6,1
163,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(C)cc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.906360000000001,42.0,580.5940000000003,4.5384852163167455,0.6039603960396039,-8.0,0.5,0.5,0.5,-8.6,1
169,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#Cc4cc(O)ccc4N)c(=O)oc3c2C)OC1(C)C,True,3.246340000000002,44.0,604.6120000000002,4.672431732732165,0.5980392156862745,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-9.4,1
177,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4ccnc(N)n4)c(=O)oc3c2C)OC1(C)C,True,2.28794,45.0,624.6030000000002,4.582953458992697,0.5555555555555556,-8.7,0.5874999999999999,0.5874999999999999,0.5874999999999999,-8.7,1
180,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)c(C)cc4F)c(=O)oc3c2C)OC1(C)C,True,4.255460000000003,43.0,596.6080000000002,4.507438208195601,0.5825242718446602,-9.16,0.645,0.645,0.645,-9.2,1
180,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cc(S(=O)(=O)N(C)C)ccc4N)c(=O)oc3c2C)OC1(C)C,True,2.9820400000000014,48.0,685.7520000000001,4.587134397883023,0.5648148148148148,-8.0,0.5,0.5,0.5,-9.4,1
185,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nccc(CN)n4)c(=O)oc3c2C)OC1(C)C,True,2.3982400000000004,43.0,594.6210000000002,4.589629725275805,0.5607476635514018,-7.2,0.4,0.4,0.2666666666666667,-8.5,1
190,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNS(=O)(=O)c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,True,2.056939999999999,47.0,672.7130000000001,4.588450933953547,0.5495495495495496,-8.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,-8.9,1
