SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCc4[nH]c(=O)[nH]c(=O)c4N)c(=O)oc3c2C)OC1(C)C,4.74956427724604,1.3027399999999996,626.6190000000001,45,-9.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N[C@H](C)c4nnn[nH]4)c(=O)oc3c2C)OC1(C)C,4.861635766431817,2.24494,584.5860000000001,42,-9.5,1
CCc1ccc(-c2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1N,4.447262027270918,4.3703400000000014,592.6450000000001,43,-9.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CCN)c(=O)oc3c2C)OC1(C)C,4.568039848630186,1.8689400000000005,526.5420000000004,38,-7.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCCN)c(=O)oc3c2C)OC1(C)C,4.426690166149522,1.56624,587.6260000000003,42,-7.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccccc4CN)c(=O)oc3c2C)OC1(C)C,4.402062064248636,3.596440000000001,608.6440000000002,44,-8.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CC(=O)NCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.430216906156658,2.843140000000001,649.6970000000002,47,-8.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(O[C@@H]4COC[C@@H]4N)c(=O)oc3c2C)OC1(C)C,4.901309484191001,1.6636399999999991,574.5830000000003,41,-8.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CNC(C)=O)c(=O)oc3c2C)OC1(C)C,4.651453802001966,1.694639999999999,573.5990000000003,41,-7.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)C(C)O)c(=O)oc3c2C)OC1(C)C,4.929414770513098,1.3002400000000005,576.5990000000002,41,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCC(=O)NCc4ccccc4)c(=O)oc3c2C)OC1(C)C,4.387032370269761,3.6771400000000014,649.6970000000001,47,-9.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(C(=O)NCCN)n[nH]4)c(=O)oc3c2C)OC1(C)C,4.746372689761926,1.0323400000000005,626.6230000000002,45,-8.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.3818648385235415,3.596440000000002,608.6440000000002,44,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(F)c(N)c4)c(=O)oc3c2C)OC1(C)C,4.421610806326715,3.5323400000000014,625.6060000000001,45,-9.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.342455000373613,3.3932400000000014,607.6160000000001,44,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(C(N)=O)c4)c(=O)oc3c2C)OC1(C)C,4.40308856680718,3.4012400000000014,607.6160000000001,44,-8.3,1
CNS(=O)(=O)NCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.641573119438204,1.0244400000000016,624.6690000000003,43,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cc[nH]c(=O)c4)c(=O)oc3c2C)OC1(C)C,4.5836954204454505,2.990640000000001,581.5780000000002,42,-8.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(O)CO)c(=O)oc3c2C)OC1(C)C,4.8144762325109856,0.91174,562.5720000000002,40,-7.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(NC(=O)CN)cn4)c(=O)oc3c2C)OC1(C)C,4.495548496213539,2.5179400000000003,622.6310000000001,45,-8.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CC#N)c(N)c4)c(=O)oc3c2C)OC1(C)C,4.587348833812903,3.8740200000000025,603.6280000000002,44,-9.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(NC(C)=O)cc4N)c(=O)oc3c2C)OC1(C)C,4.461837823212269,3.766340000000002,621.6430000000001,45,-9.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(O)c(=O)cc4)c(=O)oc3c2C)OC1(C)C,4.49138697748741,3.368140000000001,608.6000000000001,44,-9.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C(N)=O)nc4N)c(=O)oc3c2C)OC1(C)C,4.5677371777417,2.3018400000000003,608.6040000000002,44,-9.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nc(C(N)=O)nc4CN)c(=O)oc3c2C)OC1(C)C,4.747021312893319,0.7561400000000005,626.6230000000002,45,-8.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CN(C#N)C4)c(=O)oc3c2C)OC1(C)C,4.722503198623878,2.13592,568.5830000000002,41,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.386035413705022,3.926140000000002,592.6450000000002,43,-8.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccc(C(N)=O)nc4)c(=O)oc3c2C)OC1(C)C,4.530516734426939,2.66474,622.6310000000001,45,-8.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(N)cc(=O)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.663783091258897,1.04964,626.6190000000001,45,-8.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4n[nH]c(=O)cc4N)c(=O)oc3c2C)OC1(C)C,4.671082005614404,1.89124,582.5660000000003,42,-8.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4ONC(=O)C4N)c(=O)oc3c2C)OC1(C)C,5.038847511760778,0.9885399999999992,573.5550000000002,41,-7.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cc(-c5nc(C)no5)ccc4C)c(=O)oc3c2C)OC1(C)C,4.592685007839868,4.969180000000004,660.6800000000001,48,-10.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(N)n[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.642770835045843,1.0740399999999997,585.5700000000002,42,-6.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(N)C(O)CO)c(=O)oc3c2C)OC1(C)C,4.818423369349135,0.7817399999999997,576.5990000000003,41,-7.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,4.447526821667918,1.0124400000000002,589.5980000000003,42,-7.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4cccnc4N)c(=O)oc3c2C)OC1(C)C,4.464543161225945,2.4659400000000007,622.6310000000001,45,-8.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=CCN)c(=O)oc3c2C)OC1(C)C,4.558113221411252,2.530640000000001,528.5580000000003,38,-6.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@H](N)CO)c(=O)oc3c2C)OC1(C)C,4.623086857088086,1.4208399999999994,546.5730000000003,39,-7.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CNC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.441599201540903,2.50944,664.6680000000001,48,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4nnn[nH]4)c(=O)oc3c2C)OC1(C)C,4.701519257261422,1.81544,556.5320000000002,40,-7.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CCN(C(C)=O)C4)c(=O)oc3c2C)OC1(C)C,4.838927034084028,1.9649399999999992,599.6370000000003,43,-9.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCn4ncc(C(N)=O)c4N)c(=O)oc3c2C)OC1(C)C,4.638404016241662,1.51534,641.6340000000002,46,-8.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc5nc(O)ccc5cc4N)c(=O)oc3c2C)OC1(C)C,4.687367354478229,4.061740000000002,631.6380000000001,46,-10.0,1
CCCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.386981283343448,4.160840000000002,558.6280000000003,40,-7.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.368359895478509,3.3932400000000014,607.6160000000001,44,-8.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(C)cc(C5(N)CCCC5)c4)c(=O)oc3c2C)OC1(C)C,4.658943651718788,5.262160000000005,646.7370000000003,47,-10.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C(N)C(N)=O)c(=O)oc3c2C)OC1(C)C,4.735297387051052,0.3098400000000001,588.5700000000002,42,-7.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4CCc5nc(N)ncc5C4=O)c(=O)oc3c2C)OC1(C)C,4.73105251498701,2.13384,635.6300000000002,46,-9.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.494062632884306,2.5979400000000004,566.5670000000002,41,-8.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cc(S(N)(=O)=O)ccc4N)c(=O)oc3c2C)OC1(C)C,4.556575172285617,2.37914,657.6980000000001,46,-9.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.7253463882385525,0.6973399999999994,562.5720000000002,40,-7.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)c(C#N)cc4F)c(=O)oc3c2C)OC1(C)C,4.607900254664778,3.8187200000000017,607.5910000000001,44,-9.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(C)CN)c(=O)oc3c2C)OC1(C)C,4.617380984915693,1.7697399999999996,587.6260000000002,42,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CCCCNC4=O)c(=O)oc3c2C)OC1(C)C,4.871150141094359,2.01284,599.6370000000003,43,-9.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc5cc[nH]c5c4N)c(=O)oc3c2C)OC1(C)C,4.645189176480667,4.289240000000002,603.6280000000002,44,-10.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCNC(=O)CN)c(=O)oc3c2C)OC1(C)C,4.461934045748184,1.56624,587.6260000000003,42,-8.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NS(=O)(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.473790543662549,2.941740000000001,643.671,45,-9.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCN)c(=O)oc3c2C)OC1(C)C,4.408813073482257,2.4500400000000004,530.5740000000004,38,-6.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc5ccc(N)cc5c4O)c(=O)oc3c2C)OC1(C)C,4.531997154599367,4.6667400000000026,630.6500000000001,46,-9.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCc4nccn4-c4ccccc4)c(=O)oc3c2C)OC1(C)C,4.553323234174938,4.399040000000004,658.7080000000001,48,-9.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCC(=O)N4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,4.512414114017901,2.13474,642.7060000000002,46,-8.1,1
COC(=O)Nc1ccc(N)c(-c2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)c1,4.499608411846057,3.986240000000002,637.6420000000003,46,-9.7,1
COc1ccc(CNc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.3340297817770095,4.179440000000003,608.6440000000002,44,-8.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnn(CCN)c4)c(=O)oc3c2C)OC1(C)C,4.557587065007786,2.3809400000000007,582.6100000000002,42,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)ncc4F)c(=O)oc3c2C)OC1(C)C,4.555252306617749,2.7370400000000004,584.5570000000002,42,-8.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCN)c(=O)oc3c2C)OC1(C)C,4.391470259363503,2.28634,546.5730000000003,39,-7.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc5ccc(N)cc5o4)c(=O)oc3c2C)OC1(C)C,4.53828324962064,3.9491400000000016,605.6000000000001,44,-9.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.39408690661938,3.596440000000002,608.6440000000002,44,-8.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=CC(O)C(O)CN)c(=O)oc3c2C)OC1(C)C,4.933200021570227,1.2524399999999996,588.6100000000001,42,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)(CN)CO)c(=O)oc3c2C)OC1(C)C,4.828752472509622,0.6973399999999993,562.5720000000002,40,-6.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.363019956254469,3.684440000000001,578.6180000000003,42,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cc(C(N)=O)ccc4N)c(=O)oc3c2C)OC1(C)C,4.489911708549354,2.8188400000000016,637.6420000000002,46,-9.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4nnn[nH]4)c(=O)oc3c2C)OC1(C)C,4.697154087866213,1.683939999999999,570.5590000000002,41,-8.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(CO)CO)c(=O)oc3c2C)OC1(C)C,4.543039366361347,1.3238399999999997,562.5720000000002,40,-6.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ncn(C)c(=O)c4N)c(=O)oc3c2C)OC1(C)C,4.679224007012168,1.90164,596.5930000000002,43,-8.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc5cc(N)ncc5[nH]4)c(=O)oc3c2C)OC1(C)C,4.659751471562633,3.6842400000000017,604.6160000000001,44,-9.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CN(C)NC4=O)c(=O)oc3c2C)OC1(C)C,5.017657503134317,0.6893400000000014,586.5980000000002,42,-7.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(-c5ccc(N)cc5)cc4)c(=O)oc3c2C)OC1(C)C,4.345761319183444,5.474940000000004,640.6890000000001,47,-9.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4[nH]c(=O)[nH]c(=O)c4N)c(=O)oc3c2C)OC1(C)C,4.694528149024003,1.184539999999999,598.5650000000002,43,-8.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)[nH]c4C)c(=O)oc3c2C)OC1(C)C,4.615928610711789,2.8394600000000008,568.5830000000002,41,-8.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.382454030382464,3.608240000000001,592.6450000000002,43,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cncnc4-c4ccccc4)c(=O)oc3c2C)OC1(C)C,4.55357801965854,4.759340000000004,642.6650000000001,47,-9.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc5c(N)n[nH]c5[n+]4[O-])c(=O)oc3c2C)OC1(C)C,4.935057801424458,2.31764,621.6030000000001,45,-10.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CN4CCNC(=O)C4)c(=O)oc3c2C)OC1(C)C,4.778761391913173,0.9903400000000002,614.6520000000002,44,-8.5,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCN(C)CC4)c(=O)oc3c2C)OC1(C)C,4.47433558253363,2.21804,614.6960000000003,44,-8.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCNC(=O)c4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.439263770061983,3.503540000000002,649.6970000000002,47,-9.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(C(N)=O)C(N)=O)c(=O)oc3c2C)OC1(C)C,4.661767193408527,0.3098400000000001,588.5700000000002,42,-6.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cn[nH]c(=O)c4)c(=O)oc3c2C)OC1(C)C,4.618701123363223,2.3856400000000004,582.5660000000001,42,-8.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCN(CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.4986987899718685,1.2041400000000009,642.7060000000004,46,-7.7,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ncccn4)c(=O)oc3c2C)OC1(C)C,4.468363399607103,3.092340000000001,566.5670000000001,41,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC(N)C4)c(=O)oc3c2C)OC1(C)C,4.533910937306613,2.763440000000001,542.5850000000003,39,-8.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.369689191002622,3.070940000000001,621.6430000000001,45,-8.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc5c(N)cc(=O)[nH]c5cn4)c(=O)oc3c2C)OC1(C)C,4.702292854175381,3.0444400000000007,632.6260000000001,46,-9.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc5c(N)n[nH]c5c4F)c(=O)oc3c2C)OC1(C)C,4.686327280332646,3.8233400000000017,622.6060000000001,45,-9.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.335099664477282,3.684440000000002,578.6180000000003,42,-7.6,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4c(N)cnn4C)c(=O)oc3c2C)OC1(C)C,4.59710011214285,1.80444,625.6350000000001,45,-8.3,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nnc(N)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.733704921664661,1.210039999999999,597.5810000000001,43,-8.0,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cc(S(N)(=O)=O)ccc4N)c(=O)oc3c2C)OC1(C)C,4.550912897280918,2.36734,673.697,47,-9.2,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nc(N)n[nH]4)c(=O)oc3c2C)OC1(C)C,4.600017568214463,1.849839999999999,569.5710000000003,41,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)cc(C(=O)NCC(N)=O)c4)c(=O)oc3c2C)OC1(C)C,4.570668280172195,2.0230399999999995,664.6680000000002,48,-8.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@@H](O)[C@@H](C)N)c(=O)oc3c2C)OC1(C)C,4.782341617126369,1.80934,560.6000000000003,40,-7.9,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)no4)c(=O)oc3c2C)OC1(C)C,4.5687359686581335,2.1909399999999994,556.5280000000002,40,-8.4,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#Cc4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.62784161926417,2.935740000000001,589.6010000000002,43,-9.1,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)C(N)CO)c(=O)oc3c2C)OC1(C)C,4.593167219733507,0.4945400000000011,589.5980000000002,42,-7.8,1
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccccc4Cl)c(=O)oc3c2C)OC1(C)C,4.372674457014655,4.824240000000003,613.063,43,-8.8,1
CCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.389060769787658,3.7707400000000018,544.6010000000002,39,-7.2,1
