SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCN(CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.4986987899718685,1.2041400000000009,642.7060000000004,46,-7.7,3
CC[C@H](N)Cc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.575785260571395,2.838540000000001,544.6010000000002,39,-7.1,3
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN(C)C)c(=O)oc3c2C)OC1(C)C,4.454646282381108,2.53224,559.6160000000002,40,-6.9,3
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nc(N)n[nH]4)c(=O)oc3c2C)OC1(C)C,4.600017568214463,1.849839999999999,569.5710000000003,41,-7.9,3
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)no4)c(=O)oc3c2C)OC1(C)C,4.5687359686581335,2.1909399999999994,556.5280000000002,40,-8.4,3
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(CN)CC4)c(=O)oc3c2C)OC1(C)C,4.589068266769605,2.5490400000000006,542.5850000000004,39,-7.5,3
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CCCl)c(=O)oc3c2C)OC1(C)C,4.4245848850628295,3.1261400000000013,579.0020000000003,40,-8.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCCl)c(=O)oc3c2C)OC1(C)C,4.4191651551219495,3.566440000000002,566.0030000000003,39,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)NCCCl)c(=O)oc3c2C)OC1(C)C,4.45790567115135,2.45624,593.0290000000002,41,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)CCCCl)c(=O)oc3c2C)OC1(C)C,4.423965286535965,3.5162400000000016,593.0290000000002,41,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CCCl)c(=O)oc3c2C)OC1(C)C,4.449816797524975,2.803840000000001,593.0290000000002,41,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(CN)CO)c(=O)oc3c2C)OC1(C)C,4.678145509442109,1.66844,560.6000000000003,40,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)n[nH]4)c(=O)oc3c2C)OC1(C)C,4.590114430196595,2.53104,554.5560000000002,40,-7.1,4
CCOCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.447574570056735,3.007140000000001,560.6000000000003,40,-6.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)N4CCCC4)c(=O)oc3c2C)OC1(C)C,4.453700054946136,2.59304,599.6370000000003,43,-8.5,4
CCCNC(=O)CCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.444957464037541,2.886940000000001,601.6530000000002,43,-7.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cccc(CCN)c4)c(=O)oc3c2C)OC1(C)C,4.404555506871587,3.6507400000000017,606.6720000000003,44,-8.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCn4c(N)n[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.666635560517335,1.2684399999999991,599.5970000000002,43,-8.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOC(=O)C(N)CO)c(=O)oc3c2C)OC1(C)C,4.6812773299420165,0.96404,604.6090000000003,43,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC[C@H](C)N)c(=O)oc3c2C)OC1(C)C,4.581946799032933,2.838540000000001,544.6010000000003,39,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4cccc(C(=O)NCCN)c4)c(=O)oc3c2C)OC1(C)C,4.436396551127071,2.8380400000000003,649.6970000000002,47,-8.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4n[nH]c(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.670041949044061,1.0739399999999997,599.5530000000001,43,-8.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ccc(N)n4)c(=O)oc3c2C)OC1(C)C,4.5267763156617065,2.38574,568.5830000000002,41,-7.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)C(N)C#N)c(=O)oc3c2C)OC1(C)C,4.788811390359554,1.3481199999999998,570.5550000000002,41,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCOC(=O)CCN)c(=O)oc3c2C)OC1(C)C,4.517201871835142,1.99324,588.6100000000004,42,-7.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC[C@@H](C)N)c(=O)oc3c2C)OC1(C)C,4.581946799032933,2.838540000000001,544.6010000000003,39,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCC(C)N)c(=O)oc3c2C)OC1(C)C,4.581946799032933,2.838540000000001,544.6010000000003,39,-7.0,4
CCOC(=O)CCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.443671570831796,2.923840000000001,588.6100000000002,42,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC(CN)C4)c(=O)oc3c2C)OC1(C)C,4.564586014208913,3.0110400000000013,556.6120000000003,40,-8.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(CN)cn4)c(=O)oc3c2C)OC1(C)C,4.5474566936550005,2.26224,582.6100000000002,42,-7.3,4
CNS(=O)(=O)NC(CN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.872041724963441,0.6123400000000023,624.6690000000003,43,-6.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cnc(N)nn4)c(=O)oc3c2C)OC1(C)C,4.594921448405069,1.99294,567.5550000000002,41,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC4CC4N)c(=O)oc3c2C)OC1(C)C,4.752455126039618,2.4484400000000006,542.5850000000003,39,-6.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nnc(N)o4)c(=O)oc3c2C)OC1(C)C,4.575854150476316,2.1909399999999994,556.5280000000002,40,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCCC4)c(=O)oc3c2C)OC1(C)C,4.424466528382608,3.066440000000001,585.6540000000003,42,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCN(CCCN)CC4)c(=O)oc3c2C)OC1(C)C,4.462732352292944,2.0251400000000004,628.7230000000003,45,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCc4ccc(C)cc4)c(=O)oc3c2C)OC1(C)C,4.357403678372217,4.521760000000003,606.6720000000001,44,-8.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)Cc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.413716112806513,2.9998400000000016,635.6700000000002,46,-8.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4C[C@@H](N)[C@H](O)C4)c(=O)oc3c2C)OC1(C)C,4.8158950048478175,1.0625400000000005,587.6260000000002,42,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCCCCN)c(=O)oc3c2C)OC1(C)C,4.408952898371032,3.6203400000000014,572.6550000000004,41,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4CC[C@@H](N)C4=O)c(=O)oc3c2C)OC1(C)C,4.712809649195313,1.6227399999999992,571.5830000000003,41,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CC(N)C(O)C4)c(=O)oc3c2C)OC1(C)C,4.8158950048478175,1.0625400000000005,587.6260000000002,42,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(=O)c(N)cn(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.646930506139098,1.04964,626.6190000000001,45,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccnc(N)n4)c(=O)oc3c2C)OC1(C)C,4.473984484484035,2.5979400000000004,566.5670000000002,41,-7.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CS(=O)(=O)CC4O)c(=O)oc3c2C)OC1(C)C,5.112636881958614,0.5020400000000009,622.6490000000001,43,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4nc(N)ccc4=O)c(=O)oc3c2C)OC1(C)C,4.559642340178352,1.7459399999999992,596.5930000000002,43,-6.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(=O)NC4CC4)c(=O)oc3c2C)OC1(C)C,4.458645885213067,2.2492400000000004,585.6100000000002,42,-8.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC[C@@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.642555812900119,1.81094,560.6000000000003,40,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(N)nn4C)c(=O)oc3c2C)OC1(C)C,4.6211678964260745,1.9364399999999995,569.5710000000003,41,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCN(CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.464226755295295,1.6350400000000007,614.6960000000003,44,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)[C@H](C)O)c(=O)oc3c2C)OC1(C)C,4.722507985255873,1.93934,546.5730000000002,39,-6.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nnc(N)[nH]4)c(=O)oc3c2C)OC1(C)C,4.7132998847420495,1.92604,555.5440000000002,40,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC[C@@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.66607022611839,1.3949399999999996,576.5990000000003,41,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(C)CN)c(=O)oc3c2C)OC1(C)C,4.602657248960364,2.696040000000001,544.6010000000003,39,-7.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(F)CN)c(=O)oc3c2C)OC1(C)C,4.689797668314214,2.5280400000000007,534.5370000000003,38,-6.9,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)Cc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.383064128967881,3.322140000000002,621.6430000000001,45,-8.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(CN)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.941735624167685,0.5218399999999999,606.6250000000002,43,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCC(NC(=O)CN)CC4)c(=O)oc3c2C)OC1(C)C,4.52172265429652,1.5980400000000006,642.7060000000002,46,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.371434120880201,3.719940000000002,594.6170000000002,43,-8.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC4(N)CC4)c(=O)oc3c2C)OC1(C)C,4.570565266149633,2.42884,558.5840000000003,40,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCc4ccccc4)c(=O)oc3c2C)OC1(C)C,4.338890901944327,4.603440000000004,606.6720000000001,44,-8.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN4CCN(C(=O)CCN)CC4)c(=O)oc3c2C)OC1(C)C,4.500186978948246,1.5517400000000006,642.7060000000004,46,-8.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)[C@@H](C)O)c(=O)oc3c2C)OC1(C)C,4.722507985255873,1.93934,546.5730000000002,39,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(N)nc4)c(=O)oc3c2C)OC1(C)C,4.436612122332911,3.202940000000001,565.5790000000002,41,-8.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CO)NC(=O)CN)c(=O)oc3c2C)OC1(C)C,4.687130377628245,0.6670400000000001,589.5980000000002,42,-6.8,4
COCCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.426983531454762,3.397240000000002,574.6270000000003,41,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCC(O)CN)c(=O)oc3c2C)OC1(C)C,4.66607022611839,1.3949399999999996,576.5990000000003,41,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CS(=O)(=O)CCN)c(=O)oc3c2C)OC1(C)C,4.579409914543091,1.4322399999999995,594.6390000000002,41,-6.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCn4c(N)cc(=O)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.644919400857047,1.0699400000000003,642.6180000000002,46,-8.0,4
COC(=O)C(N)COc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.620526733903548,1.437839999999999,590.5820000000002,42,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(O)CN)c(=O)oc3c2C)OC1(C)C,4.823113411998165,0.91174,562.5720000000002,40,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(CN)cc(=O)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.672572710747156,0.9261400000000012,640.6460000000002,46,-7.1,4
CCNC(=O)C(N)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.6364450701932345,1.6946399999999997,573.5990000000003,41,-6.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COCOCCN)c(=O)oc3c2C)OC1(C)C,4.576468078765858,2.00814,576.5990000000004,41,-7.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CCCN)c(=O)oc3c2C)OC1(C)C,4.484940286535965,2.339339999999999,573.6430000000004,41,-6.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCNC(=O)c4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.405903060002811,2.949740000000001,651.6690000000002,47,-8.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC[C@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.642555812900119,1.81094,560.6000000000003,40,-7.0,4
CNC(=O)C(CO)Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.684662361433912,1.0775399999999988,589.5980000000002,42,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Oc4c(N)c(=O)c4=O)c(=O)oc3c2C)OC1(C)C,4.639849866906431,1.5292399999999997,584.5340000000003,42,-7.0,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccccc4C(N)=O)c(=O)oc3c2C)OC1(C)C,4.402461484798279,3.4012400000000014,607.6160000000001,44,-6.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(C)c4)c(=O)oc3c2C)OC1(C)C,4.349278842196114,4.610760000000004,578.6180000000002,42,-8.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cccnc4N)c(=O)oc3c2C)OC1(C)C,4.440180238771579,2.788240000000001,608.6040000000002,44,-9.1,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)no4)c(=O)oc3c2C)OC1(C)C,4.583967996630162,2.7959400000000008,555.5400000000002,40,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C(C)O)c(=O)oc3c2C)OC1(C)C,4.722507985255873,1.93934,546.5730000000002,39,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(O)cc4)c(=O)oc3c2C)OC1(C)C,4.370116110100623,4.007940000000002,580.5900000000001,42,-7.5,4
CCc1ccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.342459589529199,4.864740000000005,592.6450000000003,43,-7.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c(N)n(C)c(=O)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.631041758523077,1.2053399999999992,626.6190000000001,45,-7.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4c(O)c(=O)c4=O)c(=O)oc3c2C)OC1(C)C,4.636978611845702,1.6039399999999997,584.5340000000002,42,-8.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(C(N)=O)cc4)c(=O)oc3c2C)OC1(C)C,4.378789138962297,3.4012400000000023,607.6160000000001,44,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CC(O)(CO)C4)c(=O)oc3c2C)OC1(C)C,4.800537513354067,1.2299399999999998,588.6100000000002,42,-5.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4cccnc4)c(=O)oc3c2C)OC1(C)C,4.405591972169589,3.5658400000000023,579.6060000000002,42,-7.4,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.369556515698825,3.596440000000002,608.6440000000002,44,-8.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.394967354774333,3.070940000000002,621.6430000000001,45,-8.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCC(O)CN)c(=O)oc3c2C)OC1(C)C,4.642555812900119,1.81094,560.6000000000003,40,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)C4CC4)c(=O)oc3c2C)OC1(C)C,4.612379600194036,2.968540000000001,542.5850000000003,39,-7.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@@H](CN)CO)c(=O)oc3c2C)OC1(C)C,4.678145509442109,1.66844,560.6000000000003,40,-6.8,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@H](O)CN)c(=O)oc3c2C)OC1(C)C,4.823113411998165,0.91174,562.5720000000002,40,-6.9,4
C=C(C)CNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.537004115826208,3.5467400000000016,542.5850000000003,39,-7.4,4
CNS(=O)(=O)NCC(CN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.865063288946621,0.654840000000003,638.6960000000004,44,-6.2,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCN4CCN(S(C)(=O)=O)CC4)c(=O)oc3c2C)OC1(C)C,4.562219449159273,1.5478400000000012,678.7610000000001,47,-8.7,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)CN4CCC(N)CC4)c(=O)oc3c2C)OC1(C)C,4.508999456234739,1.5980400000000017,642.7060000000002,46,-7.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)COc4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.432088362380064,2.7126400000000013,665.6960000000003,48,-8.5,4
COc1cccc(CNc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)c1,4.359494220616857,4.179440000000002,608.6440000000002,44,-8.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(C)C)c(=O)oc3c2C)OC1(C)C,4.43622370944014,3.626640000000002,544.6010000000002,39,-7.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4ncnc4CN)c(=O)oc3c2C)OC1(C)C,4.617519425750491,1.6572399999999996,583.5980000000003,42,-7.3,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)c4ccc(CN)cc4)c(=O)oc3c2C)OC1(C)C,4.413336314440681,2.9899400000000007,649.6970000000002,47,-8.6,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCCOc4ccccc4)c(=O)oc3c2C)OC1(C)C,4.357339297347888,4.439740000000003,622.6710000000002,45,-8.5,4
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=C(C)CN)c(=O)oc3c2C)OC1(C)C,4.62274707663898,2.920740000000001,542.5850000000003,39,-7.7,4
